asset_software_id,asset_id,vendor,product,version,cpe,install_source
230,A00038,elastic,elasticsearch,2019,cpe:2.3:a:elastic:elasticsearch:2019:*:*:*:*:*:*:*,package-manager
231,A00038,nginx,nginx,3.1,cpe:2.3:a:nginx:nginx:3.1:*:*:*:*:*:*:*,golden-image
232,A00038,microsoft,windows_server,10.0,cpe:2.3:o:microsoft:windows_server:10.0:*:*:*:*:*:*:*,manual
233,A00038,openssl,openssl,6.0,cpe:2.3:a:openssl:openssl:6.0:*:*:*:*:*:*:*,package-manager
234,A00038,vmware,esxi,2.0,cpe:2.3:o:vmware:esxi:2.0:*:*:*:*:*:*:*,manual
235,A00039,nginx,nginx,1.0,cpe:2.3:a:nginx:nginx:1.0:*:*:*:*:*:*:*,package-manager
236,A00039,elastic,elasticsearch,4.0,cpe:2.3:a:elastic:elasticsearch:4.0:*:*:*:*:*:*:*,package-manager
237,A00039,apache,http_server,4.0,cpe:2.3:a:apache:http_server:4.0:*:*:*:*:*:*:*,golden-image
238,A00039,kibana,kibana,10.0,cpe:2.3:a:elastic:kibana:10.0:*:*:*:*:*:*:*,package-manager
239,A00039,microsoft,sql_server,2.1,cpe:2.3:a:microsoft:sql_server:2.1:*:*:*:*:*:*:*,golden-image
240,A00039,ubuntu,linux,2019,cpe:2.3:o:canonical:ubuntu_linux:2019:*:*:*:*:*:*:*,package-manager
241,A00039,openssl,openssl,9.0,cpe:2.3:a:openssl:openssl:9.0:*:*:*:*:*:*:*,golden-image
242,A00040,vmware,esxi,3.1,cpe:2.3:o:vmware:esxi:3.1:*:*:*:*:*:*:*,golden-image
243,A00040,elastic,elasticsearch,11.0,cpe:2.3:a:elastic:elasticsearch:11.0:*:*:*:*:*:*:*,package-manager
244,A00040,postgresql,postgresql,9.0,cpe:2.3:a:postgresql:postgresql:9.0:*:*:*:*:*:*:*,manual
245,A00041,openssl,openssl,2016,cpe:2.3:a:openssl:openssl:2016:*:*:*:*:*:*:*,golden-image
246,A00041,ubuntu,linux,9.0,cpe:2.3:o:canonical:ubuntu_linux:9.0:*:*:*:*:*:*:*,golden-image
247,A00041,redhat,enterprise_linux,2.1,cpe:2.3:o:redhat:enterprise_linux:2.1:*:*:*:*:*:*:*,golden-image
248,A00041,kubernetes,kubernetes,6.0,cpe:2.3:a:kubernetes:kubernetes:6.0:*:*:*:*:*:*:*,package-manager
249,A00041,microsoft,windows_server,2016,cpe:2.3:o:microsoft:windows_server:2016:*:*:*:*:*:*:*,manual
250,A00041,kibana,kibana,2.1,cpe:2.3:a:elastic:kibana:2.1:*:*:*:*:*:*:*,package-manager
251,A00042,elastic,elasticsearch,4.0,cpe:2.3:a:elastic:elasticsearch:4.0:*:*:*:*:*:*:*,golden-image
252,A00042,apache,http_server,8.0,cpe:2.3:a:apache:http_server:8.0:*:*:*:*:*:*:*,golden-image
253,A00042,microsoft,windows_server,3.0,cpe:2.3:o:microsoft:windows_server:3.0:*:*:*:*:*:*:*,package-manager
254,A00042,microsoft,sql_server,4.0,cpe:2.3:a:microsoft:sql_server:4.0:*:*:*:*:*:*:*,golden-image
255,A00042,openssl,openssl,11.0,cpe:2.3:a:openssl:openssl:11.0:*:*:*:*:*:*:*,package-manager
256,A00043,openssl,openssl,4.0,cpe:2.3:a:openssl:openssl:4.0:*:*:*:*:*:*:*,golden-image
257,A00043,microsoft,windows_server,5.0,cpe:2.3:o:microsoft:windows_server:5.0:*:*:*:*:*:*:*,package-manager
258,A00043,mysql,mysql,8.0,cpe:2.3:a:oracle:mysql:8.0:*:*:*:*:*:*:*,package-manager
259,A00043,postgresql,postgresql,2.1,cpe:2.3:a:postgresql:postgresql:2.1:*:*:*:*:*:*:*,golden-image
260,A00043,vmware,esxi,3.0,cpe:2.3:o:vmware:esxi:3.0:*:*:*:*:*:*:*,golden-image
261,A00043,elastic,elasticsearch,7.0,cpe:2.3:a:elastic:elasticsearch:7.0:*:*:*:*:*:*:*,package-manager
262,A00043,docker,engine,2019,cpe:2.3:a:docker:docker:2019:*:*:*:*:*:*:*,package-manager
263,A00044,mysql,mysql,12.0,cpe:2.3:a:oracle:mysql:12.0:*:*:*:*:*:*:*,package-manager
264,A00044,kubernetes,kubernetes,3.0,cpe:2.3:a:kubernetes:kubernetes:3.0:*:*:*:*:*:*:*,package-manager
265,A00044,elastic,elasticsearch,12.0,cpe:2.3:a:elastic:elasticsearch:12.0:*:*:*:*:*:*:*,package-manager
266,A00044,kibana,kibana,3.0,cpe:2.3:a:elastic:kibana:3.0:*:*:*:*:*:*:*,package-manager
267,A00044,microsoft,windows_server,2022,cpe:2.3:o:microsoft:windows_server:2022:*:*:*:*:*:*:*,package-manager
268,A00044,ubuntu,linux,10.0,cpe:2.3:o:canonical:ubuntu_linux:10.0:*:*:*:*:*:*:*,golden-image
269,A00045,nginx,nginx,12.0,cpe:2.3:a:nginx:nginx:12.0:*:*:*:*:*:*:*,golden-image
270,A00045,kubernetes,kubernetes,2022,cpe:2.3:a:kubernetes:kubernetes:2022:*:*:*:*:*:*:*,package-manager
271,A00045,elastic,elasticsearch,2022,cpe:2.3:a:elastic:elasticsearch:2022:*:*:*:*:*:*:*,package-manager
272,A00045,postgresql,postgresql,2.1,cpe:2.3:a:postgresql:postgresql:2.1:*:*:*:*:*:*:*,manual
273,A00046,kibana,kibana,1.1,cpe:2.3:a:elastic:kibana:1.1:*:*:*:*:*:*:*,golden-image
274,A00046,microsoft,sql_server,1.1,cpe:2.3:a:microsoft:sql_server:1.1:*:*:*:*:*:*:*,package-manager
275,A00046,openssl,openssl,1.2,cpe:2.3:a:openssl:openssl:1.2:*:*:*:*:*:*:*,golden-image
276,A00046,apache,http_server,1.2,cpe:2.3:a:apache:http_server:1.2:*:*:*:*:*:*:*,package-manager
277,A00047,redhat,enterprise_linux,7.0,cpe:2.3:o:redhat:enterprise_linux:7.0:*:*:*:*:*:*:*,golden-image
278,A00047,postgresql,postgresql,2019,cpe:2.3:a:postgresql:postgresql:2019:*:*:*:*:*:*:*,golden-image
279,A00047,elastic,elasticsearch,3.1,cpe:2.3:a:elastic:elasticsearch:3.1:*:*:*:*:*:*:*,package-manager
280,A00047,openssl,openssl,12.0,cpe:2.3:a:openssl:openssl:12.0:*:*:*:*:*:*:*,golden-image
281,A00047,mysql,mysql,4.0,cpe:2.3:a:oracle:mysql:4.0:*:*:*:*:*:*:*,golden-image
282,A00048,apache,http_server,1.0,cpe:2.3:a:apache:http_server:1.0:*:*:*:*:*:*:*,golden-image
283,A00048,postgresql,postgresql,2016,cpe:2.3:a:postgresql:postgresql:2016:*:*:*:*:*:*:*,golden-image
284,A00048,ubuntu,linux,1.0,cpe:2.3:o:canonical:ubuntu_linux:1.0:*:*:*:*:*:*:*,golden-image
285,A00048,vmware,esxi,4.0,cpe:2.3:o:vmware:esxi:4.0:*:*:*:*:*:*:*,golden-image
286,A00048,redhat,enterprise_linux,10.0,cpe:2.3:o:redhat:enterprise_linux:10.0:*:*:*:*:*:*:*,manual
287,A00048,kubernetes,kubernetes,2016,cpe:2.3:a:kubernetes:kubernetes:2016:*:*:*:*:*:*:*,package-manager
288,A00048,elastic,elasticsearch,2016,cpe:2.3:a:elastic:elasticsearch:2016:*:*:*:*:*:*:*,golden-image
289,A00049,redhat,enterprise_linux,3.1,cpe:2.3:o:redhat:enterprise_linux:3.1:*:*:*:*:*:*:*,package-manager
290,A00049,microsoft,sql_server,2016,cpe:2.3:a:microsoft:sql_server:2016:*:*:*:*:*:*:*,manual
291,A00049,vmware,esxi,2.0,cpe:2.3:o:vmware:esxi:2.0:*:*:*:*:*:*:*,package-manager
292,A00049,kibana,kibana,1.2,cpe:2.3:a:elastic:kibana:1.2:*:*:*:*:*:*:*,golden-image
293,A00049,postgresql,postgresql,9.0,cpe:2.3:a:postgresql:postgresql:9.0:*:*:*:*:*:*:*,manual
294,A00049,openssl,openssl,4.0,cpe:2.3:a:openssl:openssl:4.0:*:*:*:*:*:*:*,golden-image
295,A00050,docker,engine,1.2,cpe:2.3:a:docker:docker:1.2:*:*:*:*:*:*:*,golden-image
296,A00050,kubernetes,kubernetes,6.0,cpe:2.3:a:kubernetes:kubernetes:6.0:*:*:*:*:*:*:*,golden-image
297,A00050,kibana,kibana,10.0,cpe:2.3:a:elastic:kibana:10.0:*:*:*:*:*:*:*,manual
298,A00050,nginx,nginx,3.0,cpe:2.3:a:nginx:nginx:3.0:*:*:*:*:*:*:*,package-manager
299,A00050,microsoft,windows_server,3.1,cpe:2.3:o:microsoft:windows_server:3.1:*:*:*:*:*:*:*,manual
300,A00050,microsoft,sql_server,12.0,cpe:2.3:a:microsoft:sql_server:12.0:*:*:*:*:*:*:*,package-manager
301,A00050,openssl,openssl,2019,cpe:2.3:a:openssl:openssl:2019:*:*:*:*:*:*:*,manual
302,A00050,redhat,enterprise_linux,3.0,cpe:2.3:o:redhat:enterprise_linux:3.0:*:*:*:*:*:*:*,package-manager
303,A00050,postgresql,postgresql,1.2,cpe:2.3:a:postgresql:postgresql:1.2:*:*:*:*:*:*:*,manual
304,A00051,postgresql,postgresql,12.0,cpe:2.3:a:postgresql:postgresql:12.0:*:*:*:*:*:*:*,package-manager
305,A00051,mysql,mysql,11.0,cpe:2.3:a:oracle:mysql:11.0:*:*:*:*:*:*:*,golden-image
306,A00051,docker,engine,10.0,cpe:2.3:a:docker:docker:10.0:*:*:*:*:*:*:*,golden-image
307,A00051,vmware,esxi,11.0,cpe:2.3:o:vmware:esxi:11.0:*:*:*:*:*:*:*,golden-image
308,A00052,openssl,openssl,3.1,cpe:2.3:a:openssl:openssl:3.1:*:*:*:*:*:*:*,golden-image
309,A00052,apache,http_server,2016,cpe:2.3:a:apache:http_server:2016:*:*:*:*:*:*:*,golden-image
310,A00052,vmware,esxi,7.0,cpe:2.3:o:vmware:esxi:7.0:*:*:*:*:*:*:*,package-manager
311,A00052,elastic,elasticsearch,5.0,cpe:2.3:a:elastic:elasticsearch:5.0:*:*:*:*:*:*:*,golden-image
312,A00052,microsoft,windows_server,2.0,cpe:2.3:o:microsoft:windows_server:2.0:*:*:*:*:*:*:*,golden-image
313,A00053,redhat,enterprise_linux,3.1,cpe:2.3:o:redhat:enterprise_linux:3.1:*:*:*:*:*:*:*,package-manager
314,A00053,postgresql,postgresql,8.0,cpe:2.3:a:postgresql:postgresql:8.0:*:*:*:*:*:*:*,golden-image
315,A00053,elastic,elasticsearch,1.1,cpe:2.3:a:elastic:elasticsearch:1.1:*:*:*:*:*:*:*,golden-image
316,A00054,kubernetes,kubernetes,1.2,cpe:2.3:a:kubernetes:kubernetes:1.2:*:*:*:*:*:*:*,golden-image
317,A00054,redhat,enterprise_linux,2016,cpe:2.3:o:redhat:enterprise_linux:2016:*:*:*:*:*:*:*,golden-image
318,A00054,nginx,nginx,1.0,cpe:2.3:a:nginx:nginx:1.0:*:*:*:*:*:*:*,golden-image
319,A00054,docker,engine,2.1,cpe:2.3:a:docker:docker:2.1:*:*:*:*:*:*:*,golden-image
320,A00054,kibana,kibana,1.0,cpe:2.3:a:elastic:kibana:1.0:*:*:*:*:*:*:*,golden-image
321,A00054,ubuntu,linux,10.0,cpe:2.3:o:canonical:ubuntu_linux:10.0:*:*:*:*:*:*:*,manual
322,A00054,elastic,elasticsearch,11.0,cpe:2.3:a:elastic:elasticsearch:11.0:*:*:*:*:*:*:*,golden-image
323,A00054,vmware,esxi,2.0,cpe:2.3:o:vmware:esxi:2.0:*:*:*:*:*:*:*,golden-image
324,A00055,docker,engine,2016,cpe:2.3:a:docker:docker:2016:*:*:*:*:*:*:*,golden-image
325,A00055,apache,http_server,3.0,cpe:2.3:a:apache:http_server:3.0:*:*:*:*:*:*:*,golden-image
326,A00055,kubernetes,kubernetes,10.0,cpe:2.3:a:kubernetes:kubernetes:10.0:*:*:*:*:*:*:*,package-manager
327,A00056,nginx,nginx,4.0,cpe:2.3:a:nginx:nginx:4.0:*:*:*:*:*:*:*,manual
328,A00056,docker,engine,2022,cpe:2.3:a:docker:docker:2022:*:*:*:*:*:*:*,golden-image
329,A00056,apache,http_server,10.0,cpe:2.3:a:apache:http_server:10.0:*:*:*:*:*:*:*,package-manager
330,A00056,kibana,kibana,12.0,cpe:2.3:a:elastic:kibana:12.0:*:*:*:*:*:*:*,package-manager
331,A00056,redhat,enterprise_linux,8.0,cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:*:*:*:*,golden-image
332,A00056,mysql,mysql,1.1,cpe:2.3:a:oracle:mysql:1.1:*:*:*:*:*:*:*,golden-image
333,A00056,microsoft,sql_server,8.0,cpe:2.3:a:microsoft:sql_server:8.0:*:*:*:*:*:*:*,golden-image
334,A00057,mysql,mysql,8.0,,golden-image
335,A00057,vmware,esxi,2019,cpe:2.3:o:vmware:esxi:2019:*:*:*:*:*:*:*,golden-image
336,A00057,ubuntu,linux,2019,cpe:2.3:o:canonical:ubuntu_linux:2019:*:*:*:*:*:*:*,package-manager
337,A00057,redhat,enterprise_linux,1.2,cpe:2.3:o:redhat:enterprise_linux:1.2:*:*:*:*:*:*:*,package-manager
338,A00058,docker,engine,7.0,cpe:2.3:a:docker:docker:7.0:*:*:*:*:*:*:*,package-manager
339,A00058,elastic,elasticsearch,1.2,cpe:2.3:a:elastic:elasticsearch:1.2:*:*:*:*:*:*:*,package-manager
340,A00058,apache,http_server,2022,cpe:2.3:a:apache:http_server:2022:*:*:*:*:*:*:*,golden-image
341,A00058,kubernetes,kubernetes,9.0,cpe:2.3:a:kubernetes:kubernetes:9.0:*:*:*:*:*:*:*,package-manager
342,A00058,openssl,openssl,6.0,cpe:2.3:a:openssl:openssl:6.0:*:*:*:*:*:*:*,package-manager
343,A00058,ubuntu,linux,10.0,cpe:2.3:o:canonical:ubuntu_linux:10.0:*:*:*:*:*:*:*,golden-image
344,A00058,postgresql,postgresql,7.0,cpe:2.3:a:postgresql:postgresql:7.0:*:*:*:*:*:*:*,golden-image
345,A00058,kibana,kibana,2022,cpe:2.3:a:elastic:kibana:2022:*:*:*:*:*:*:*,manual
346,A00058,mysql,mysql,5.0,cpe:2.3:a:oracle:mysql:5.0:*:*:*:*:*:*:*,manual
347,A00059,redhat,enterprise_linux,12.0,cpe:2.3:o:redhat:enterprise_linux:12.0:*:*:*:*:*:*:*,golden-image
348,A00059,apache,http_server,7.0,cpe:2.3:a:apache:http_server:7.0:*:*:*:*:*:*:*,golden-image
349,A00059,vmware,esxi,1.0,cpe:2.3:o:vmware:esxi:1.0:*:*:*:*:*:*:*,package-manager
350,A00059,microsoft,sql_server,2016,cpe:2.3:a:microsoft:sql_server:2016:*:*:*:*:*:*:*,package-manager
351,A00059,postgresql,postgresql,12.0,cpe:2.3:a:postgresql:postgresql:12.0:*:*:*:*:*:*:*,package-manager
352,A00060,kubernetes,kubernetes,9.0,cpe:2.3:a:kubernetes:kubernetes:9.0:*:*:*:*:*:*:*,golden-image
353,A00060,microsoft,windows_server,1.1,cpe:2.3:o:microsoft:windows_server:1.1:*:*:*:*:*:*:*,package-manager
354,A00060,ubuntu,linux,4.0,cpe:2.3:o:canonical:ubuntu_linux:4.0:*:*:*:*:*:*:*,golden-image
355,A00060,kibana,kibana,2.1,cpe:2.3:a:elastic:kibana:2.1:*:*:*:*:*:*:*,package-manager
356,A00060,apache,http_server,7.0,cpe:2.3:a:apache:http_server:7.0:*:*:*:*:*:*:*,package-manager
357,A00061,redhat,enterprise_linux,12.0,cpe:2.3:o:redhat:enterprise_linux:12.0:*:*:*:*:*:*:*,package-manager
358,A00061,microsoft,sql_server,1.1,cpe:2.3:a:microsoft:sql_server:1.1:*:*:*:*:*:*:*,package-manager
359,A00061,docker,engine,12.0,cpe:2.3:a:docker:docker:12.0:*:*:*:*:*:*:*,golden-image
360,A00061,microsoft,windows_server,10.0,cpe:2.3:o:microsoft:windows_server:10.0:*:*:*:*:*:*:*,manual
361,A00061,kibana,kibana,4.0,cpe:2.3:a:elastic:kibana:4.0:*:*:*:*:*:*:*,golden-image
362,A00061,apache,http_server,2.0,cpe:2.3:a:apache:http_server:2.0:*:*:*:*:*:*:*,golden-image
363,A00061,ubuntu,linux,6.0,cpe:2.3:o:canonical:ubuntu_linux:6.0:*:*:*:*:*:*:*,manual
364,A00061,nginx,nginx,12.0,cpe:2.3:a:nginx:nginx:12.0:*:*:*:*:*:*:*,package-manager
365,A00062,kubernetes,kubernetes,9.0,cpe:2.3:a:kubernetes:kubernetes:9.0:*:*:*:*:*:*:*,package-manager
366,A00062,kibana,kibana,8.0,cpe:2.3:a:elastic:kibana:8.0:*:*:*:*:*:*:*,golden-image
367,A00062,docker,engine,3.0,cpe:2.3:a:docker:docker:3.0:*:*:*:*:*:*:*,golden-image
368,A00062,ubuntu,linux,6.0,cpe:2.3:o:canonical:ubuntu_linux:6.0:*:*:*:*:*:*:*,package-manager
369,A00063,microsoft,sql_server,2016,cpe:2.3:a:microsoft:sql_server:2016:*:*:*:*:*:*:*,golden-image
370,A00063,docker,engine,1.2,cpe:2.3:a:docker:docker:1.2:*:*:*:*:*:*:*,package-manager
371,A00063,kibana,kibana,1.1,cpe:2.3:a:elastic:kibana:1.1:*:*:*:*:*:*:*,golden-image
372,A00063,nginx,nginx,9.0,cpe:2.3:a:nginx:nginx:9.0:*:*:*:*:*:*:*,golden-image
373,A00063,redhat,enterprise_linux,2016,cpe:2.3:o:redhat:enterprise_linux:2016:*:*:*:*:*:*:*,manual
374,A00063,vmware,esxi,8.0,cpe:2.3:o:vmware:esxi:8.0:*:*:*:*:*:*:*,package-manager
375,A00063,postgresql,postgresql,2.0,cpe:2.3:a:postgresql:postgresql:2.0:*:*:*:*:*:*:*,package-manager
376,A00063,kubernetes,kubernetes,8.0,cpe:2.3:a:kubernetes:kubernetes:8.0:*:*:*:*:*:*:*,package-manager
377,A00064,postgresql,postgresql,4.0,cpe:2.3:a:postgresql:postgresql:4.0:*:*:*:*:*:*:*,golden-image
378,A00064,ubuntu,linux,4.0,cpe:2.3:o:canonical:ubuntu_linux:4.0:*:*:*:*:*:*:*,golden-image
379,A00064,vmware,esxi,10.0,cpe:2.3:o:vmware:esxi:10.0:*:*:*:*:*:*:*,package-manager
380,A00064,docker,engine,7.0,cpe:2.3:a:docker:docker:7.0:*:*:*:*:*:*:*,package-manager
381,A00064,microsoft,sql_server,8.0,cpe:2.3:a:microsoft:sql_server:8.0:*:*:*:*:*:*:*,golden-image
382,A00064,apache,http_server,10.0,cpe:2.3:a:apache:http_server:10.0:*:*:*:*:*:*:*,golden-image
383,A00064,microsoft,windows_server,1.2,cpe:2.3:o:microsoft:windows_server:1.2:*:*:*:*:*:*:*,golden-image
384,A00064,elastic,elasticsearch,2022,cpe:2.3:a:elastic:elasticsearch:2022:*:*:*:*:*:*:*,golden-image
385,A00065,redhat,enterprise_linux,1.2,cpe:2.3:o:redhat:enterprise_linux:1.2:*:*:*:*:*:*:*,golden-image
386,A00065,vmware,esxi,8.0,cpe:2.3:o:vmware:esxi:8.0:*:*:*:*:*:*:*,golden-image
387,A00065,apache,http_server,9.0,cpe:2.3:a:apache:http_server:9.0:*:*:*:*:*:*:*,manual
388,A00065,openssl,openssl,2.1,cpe:2.3:a:openssl:openssl:2.1:*:*:*:*:*:*:*,manual
389,A00066,kibana,kibana,unknown,cpe:2.3:a:elastic:kibana:11.0:*:*:*:*:*:*:*,package-manager
390,A00066,docker,engine,6.0,cpe:2.3:a:docker:docker:6.0:*:*:*:*:*:*:*,package-manager
391,A00066,postgresql,postgresql,9.0,cpe:2.3:a:postgresql:postgresql:9.0:*:*:*:*:*:*:*,package-manager
392,A00066,elastic,elasticsearch,2019,cpe:2.3:a:elastic:elasticsearch:2019:*:*:*:*:*:*:*,golden-image
393,A00067,elastic,elasticsearch,3.1,cpe:2.3:a:elastic:elasticsearch:3.1:*:*:*:*:*:*:*,manual
394,A00067,kubernetes,kubernetes,10.0,cpe:2.3:a:kubernetes:kubernetes:10.0:*:*:*:*:*:*:*,package-manager
395,A00067,microsoft,sql_server,1.1,cpe:2.3:a:microsoft:sql_server:1.1:*:*:*:*:*:*:*,golden-image
396,A00067,kibana,kibana,12.0,cpe:2.3:a:elastic:kibana:12.0:*:*:*:*:*:*:*,package-manager
397,A00067,vmware,esxi,5.0,cpe:2.3:o:vmware:esxi:5.0:*:*:*:*:*:*:*,package-manager
398,A00067,postgresql,postgresql,9.0,cpe:2.3:a:postgresql:postgresql:9.0:*:*:*:*:*:*:*,package-manager
399,A00068,redhat,enterprise_linux,1.0,cpe:2.3:o:redhat:enterprise_linux:1.0:*:*:*:*:*:*:*,package-manager
400,A00068,vmware,esxi,2.1,cpe:2.3:o:vmware:esxi:2.1:*:*:*:*:*:*:*,golden-image
401,A00068,openssl,openssl,9.0,cpe:2.3:a:openssl:openssl:9.0:*:*:*:*:*:*:*,package-manager
402,A00068,elastic,elasticsearch,1.0,cpe:2.3:a:elastic:elasticsearch:1.0:*:*:*:*:*:*:*,golden-image
403,A00068,ubuntu,linux,9.0,cpe:2.3:o:canonical:ubuntu_linux:9.0:*:*:*:*:*:*:*,golden-image
404,A00068,postgresql,postgresql,2.0,cpe:2.3:a:postgresql:postgresql:2.0:*:*:*:*:*:*:*,package-manager
405,A00068,apache,http_server,1.2,cpe:2.3:a:apache:http_server:1.2:*:*:*:*:*:*:*,package-manager
406,A00068,kibana,kibana,2016,cpe:2.3:a:elastic:kibana:2016:*:*:*:*:*:*:*,package-manager
407,A00068,microsoft,sql_server,4.0,cpe:2.3:a:microsoft:sql_server:4.0:*:*:*:*:*:*:*,golden-image
408,A00069,kibana,kibana,10.0,cpe:2.3:a:elastic:kibana:10.0:*:*:*:*:*:*:*,package-manager
409,A00069,microsoft,windows_server,3.0,cpe:2.3:o:microsoft:windows_server:3.0:*:*:*:*:*:*:*,golden-image
410,A00069,microsoft,sql_server,10.0,cpe:2.3:a:microsoft:sql_server:10.0:*:*:*:*:*:*:*,golden-image
411,A00069,openssl,openssl,10.0,cpe:2.3:a:openssl:openssl:10.0:*:*:*:*:*:*:*,golden-image
412,A00069,vmware,esxi,8.0,cpe:2.3:o:vmware:esxi:8.0:*:*:*:*:*:*:*,golden-image
413,A00069,nginx,nginx,8.0,cpe:2.3:a:nginx:nginx:8.0:*:*:*:*:*:*:*,golden-image
414,A00069,postgresql,postgresql,6.0,cpe:2.3:a:postgresql:postgresql:6.0:*:*:*:*:*:*:*,golden-image
415,A00069,kubernetes,kubernetes,2016,cpe:2.3:a:kubernetes:kubernetes:2016:*:*:*:*:*:*:*,golden-image
416,A00070,microsoft,windows_server,1.0,cpe:2.3:o:microsoft:windows_server:1.0:*:*:*:*:*:*:*,package-manager
417,A00070,kubernetes,kubernetes,1.1,cpe:2.3:a:kubernetes:kubernetes:1.1:*:*:*:*:*:*:*,golden-image
418,A00070,apache,http_server,3.0,cpe:2.3:a:apache:http_server:3.0:*:*:*:*:*:*:*,golden-image
419,A00071,nginx,nginx,6.0,cpe:2.3:a:nginx:nginx:6.0:*:*:*:*:*:*:*,package-manager
420,A00071,kubernetes,kubernetes,3.0,cpe:2.3:a:kubernetes:kubernetes:3.0:*:*:*:*:*:*:*,package-manager
421,A00071,redhat,enterprise_linux,6.0,cpe:2.3:o:redhat:enterprise_linux:6.0:*:*:*:*:*:*:*,package-manager
422,A00072,nginx,nginx,10.0,cpe:2.3:a:nginx:nginx:10.0:*:*:*:*:*:*:*,manual
423,A00072,docker,engine,2019,cpe:2.3:a:docker:docker:2019:*:*:*:*:*:*:*,golden-image
424,A00072,openssl,openssl,2.1,cpe:2.3:a:openssl:openssl:2.1:*:*:*:*:*:*:*,manual
425,A00072,redhat,enterprise_linux,4.0,cpe:2.3:o:redhat:enterprise_linux:4.0:*:*:*:*:*:*:*,package-manager
426,A00072,vmware,esxi,2019,cpe:2.3:o:vmware:esxi:2019:*:*:*:*:*:*:*,manual
427,A00072,kubernetes,kubernetes,10.0,cpe:2.3:a:kubernetes:kubernetes:10.0:*:*:*:*:*:*:*,package-manager
428,A00073,docker,engine,1.2,cpe:2.3:a:docker:docker:1.2:*:*:*:*:*:*:*,package-manager
429,A00073,vmware,esxi,3.1,cpe:2.3:o:vmware:esxi:3.1:*:*:*:*:*:*:*,package-manager
430,A00073,elastic,elasticsearch,1.2,cpe:2.3:a:elastic:elasticsearch:1.2:*:*:*:*:*:*:*,package-manager
431,A00073,openssl,openssl,2.0,cpe:2.3:a:openssl:openssl:2.0:*:*:*:*:*:*:*,package-manager
432,A00073,microsoft,sql_server,3.0,cpe:2.3:a:microsoft:sql_server:3.0:*:*:*:*:*:*:*,golden-image
433,A00073,postgresql,postgresql,1.2,cpe:2.3:a:postgresql:postgresql:1.2:*:*:*:*:*:*:*,golden-image
434,A00073,redhat,enterprise_linux,1.0,cpe:2.3:o:redhat:enterprise_linux:1.0:*:*:*:*:*:*:*,package-manager
435,A00073,kibana,kibana,3.1,cpe:2.3:a:elastic:kibana:3.1:*:*:*:*:*:*:*,package-manager
436,A00074,postgresql,postgresql,12.0,cpe:2.3:a:postgresql:postgresql:12.0:*:*:*:*:*:*:*,golden-image
437,A00074,vmware,esxi,1.2,cpe:2.3:o:vmware:esxi:1.2:*:*:*:*:*:*:*,package-manager
438,A00074,nginx,nginx,3.0,cpe:2.3:a:nginx:nginx:3.0:*:*:*:*:*:*:*,golden-image
439,A00074,kubernetes,kubernetes,7.0,cpe:2.3:a:kubernetes:kubernetes:7.0:*:*:*:*:*:*:*,package-manager
440,A00074,elastic,elasticsearch,5.0,cpe:2.3:a:elastic:elasticsearch:5.0:*:*:*:*:*:*:*,golden-image
441,A00074,apache,http_server,3.1,cpe:2.3:a:apache:http_server:3.1:*:*:*:*:*:*:*,golden-image
442,A00075,mysql,mysql,4.0,cpe:2.3:a:oracle:mysql:4.0:*:*:*:*:*:*:*,golden-image
443,A00075,elastic,elasticsearch,3.1,cpe:2.3:a:elastic:elasticsearch:3.1:*:*:*:*:*:*:*,golden-image
444,A00075,microsoft,windows_server,3.1,cpe:2.3:o:microsoft:windows_server:3.1:*:*:*:*:*:*:*,package-manager
445,A00075,redhat,enterprise_linux,2.0,cpe:2.3:o:redhat:enterprise_linux:2.0:*:*:*:*:*:*:*,package-manager
446,A00075,kubernetes,kubernetes,2.1,cpe:2.3:a:kubernetes:kubernetes:2.1:*:*:*:*:*:*:*,package-manager
447,A00075,apache,http_server,7.0,cpe:2.3:a:apache:http_server:7.0:*:*:*:*:*:*:*,golden-image
448,A00075,docker,engine,11.0,cpe:2.3:a:docker:docker:11.0:*:*:*:*:*:*:*,package-manager
449,A00075,postgresql,postgresql,7.0,cpe:2.3:a:postgresql:postgresql:7.0:*:*:*:*:*:*:*,golden-image
450,A00076,ubuntu,linux,2016,cpe:2.3:o:canonical:ubuntu_linux:2016:*:*:*:*:*:*:*,golden-image
451,A00076,elastic,elasticsearch,1.1,cpe:2.3:a:elastic:elasticsearch:1.1:*:*:*:*:*:*:*,golden-image
452,A00076,kibana,kibana,1.2,cpe:2.3:a:elastic:kibana:1.2:*:*:*:*:*:*:*,golden-image
453,A00076,openssl,openssl,9.0,cpe:2.3:a:openssl:openssl:9.0:*:*:*:*:*:*:*,golden-image
454,A00076,microsoft,windows_server,6.0,cpe:2.3:o:microsoft:windows_server:6.0:*:*:*:*:*:*:*,package-manager
455,A00076,nginx,nginx,6.0,cpe:2.3:a:nginx:nginx:6.0:*:*:*:*:*:*:*,package-manager
456,A00076,kubernetes,kubernetes,1.2,cpe:2.3:a:kubernetes:kubernetes:1.2:*:*:*:*:*:*:*,golden-image
457,A00076,redhat,enterprise_linux,3.0,cpe:2.3:o:redhat:enterprise_linux:3.0:*:*:*:*:*:*:*,package-manager
458,A00076,microsoft,sql_server,2016,cpe:2.3:a:microsoft:sql_server:2016:*:*:*:*:*:*:*,golden-image
